ID_DE_LA_MUESTRA,TAG,CLASE,MUESTREADA,YEAR,MONTH,DAY,REGISTRADOS,ESTADO_DEL_REPORTE,EDAD_DEL_EQUIPO,EDAD_DEL_ACEITE,ACEITE_CAMBIADO,FILTRO_CAMBIADO,CLASIFICACION_DE_CONTAMINACION,CLASIFICACION_DE_EQUIPO,CLASIFICACION_DEL_ACEITE,INDICE_PQ,VISC@100C_(CST),OXIDACION_(AB/CM),@TAN_(MG_KOH/G),NITRATION_(AB/CM),TBN_(MG_KOH/G),HOLLIN_(WT_%),AGUA_(VOL.%),INDICADOR_DE_REFRIGERANTE,AG_(PLATA),AL_(ALUMINIO),CR_(CROMO),CU_(COBRE),FE_(HIERRO),MO_(MOLIBDENO),NI_(NIQUEL),PB_(PLOMO),SN_(ESTANO),TI_(TITANIO),K_(POTASIO),NA_(SODIO),SI_(SILICIO),V_(VANADIO),B_(BORO),BA_(BARIO),CA_(CALCIO),MG_(MAGNESIO),P_(FOSFORO),ZN_(ZINC)
BO8222497309,AXC602C,COMPRESOR DESPACHO,2018-08-08,2018,8,2,2018-08-14,NORMAL,1062.0,957.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.1,5.0,2.39,1.0,5.2,0.0,0.0,0,0,0,0,0,7,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0
BO8235681308,AXC602C,COMPRESOR DESPACHO,2018-08-22,2018,8,2,2018-08-26,NORMAL,1373.0,1268.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.2,5.0,2.54,1.0,5.7,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
BO8249110314,AXC602C,COMPRESOR DESPACHO,2018-09-05,2018,9,2,2018-09-11,NORMAL,1595.0,1490.0,0,0,NORMAL,NORMAL,NORMAL,,13.1,5.0,2.6,1.0,5.5,0.0,0.0,0,0,1,0,0,9,0,0,0,0,0,2,0,4,0,0,0,0,0,231,0
BO8263314339,AXC602C,COMPRESOR DESPACHO,2018-09-18,2018,9,1,2018-09-23,NORMAL,1899.0,1794.0,0,0,NORMAL,NORMAL,NORMAL,,13.2,5.0,2.77,1.0,5.2,0.11,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,5,0,0,0,2727,9,254,251
BO8276605325,AXC602C,COMPRESOR DESPACHO,2018-10-02,2018,10,1,2018-10-10,NORMAL,2200.0,2095.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.2,5.0,2.7,2.0,4.9,0.16,0.0,0,0,3,0,1,10,0,0,0,0,0,1,1,6,0,0,0,2876,9,252,285
BO8295869307,AXC602C,COMPRESOR DESPACHO,2018-10-16,2018,10,1,2018-10-24,NORMAL,2461.0,2356.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.1,5.0,2.49,1.0,6.0,0.17,0.0,0,0,0,0,0,9,0,0,2,0,0,0,0,3,0,0,1,2629,7,229,244
BO8304185337,AXC602C,COMPRESOR DESPACHO,2018-10-30,2018,10,1,2018-11-05,NORMAL,2560.0,2455.0,0,0,NORMAL,NORMAL,NORMAL,,13.0,5.0,2.47,1.0,6.2,0.1,0.0,0,0,0,0,0,10,0,1,0,1,0,3,1,2,0,0,0,3491,9,300,361
BO8319370322,AXC602C,COMPRESOR DESPACHO,2018-11-14,2018,11,2,2018-11-20,ALERTA,2765.0,2660.0,0,0,NORMAL,ALERTA,NORMAL,35.0,13.2,5.0,2.62,1.0,6.2,0.1,0.0,0,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,2771,7,239,282
BO8332550306,AXC602C,COMPRESOR DESPACHO,2018-11-26,2018,11,0,2018-11-29,NORMAL,2872.0,2767.0,0,0,NORMAL,NORMAL,NORMAL,,13.3,5.0,2.69,1.0,6.2,0.13,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,2594,7,232,248
BO8348757334,AXC602C,COMPRESOR DESPACHO,2018-12-09,2018,12,6,2018-12-18,NORMAL,3005.0,2900.0,0,0,NORMAL,NORMAL,NORMAL,,13.2,6.0,2.71,1.0,5.4,0.17,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,2904,7,252,289
BO8355850314,AXC602C,COMPRESOR DESPACHO,2018-12-19,2018,12,2,2018-12-26,NORMAL,3150.0,3045.0,0,0,NORMAL,NORMAL,NORMAL,,13.2,6.0,2.88,1.0,5.3,0.12,0.0,0,0,0,0,0,8,0,0,2,0,0,0,0,4,0,0,0,2643,8,214,253
BO9010220305,AXC602C,COMPRESOR DESPACHO,2019-01-09,2019,1,2,2019-01-14,NORMAL,3151.0,3046.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.3,6.0,2.86,1.0,4.6,0.11,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,2603,7,219,260
BO9037585302,AXC602C,COMPRESOR DESPACHO,2019-01-23,2019,1,2,2019-02-07,NORMAL,3229.0,3124.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.2,5.0,2.77,1.0,5.3,0.17,0.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2612,8,235,270
BO9037590316,AXC602C,COMPRESOR DESPACHO,2019-02-04,2019,2,0,2019-02-08,NORMAL,3301.0,3196.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.3,6.0,3.01,2.0,5.2,0.12,0.0,0,2,3,0,2,8,0,0,0,0,0,4,3,0,0,3,0,2827,9,240,278
BO9051755307,AXC602C,COMPRESOR DESPACHO,2019-02-18,2019,2,0,2019-02-25,NORMAL,3434.0,3329.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.5,6.0,2.99,2.0,5.1,0.13,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,2990,9,195,272
BO9065154314,AXC602C,COMPRESOR DESPACHO,2019-03-04,2019,3,0,2019-03-08,NORMAL,3751.0,3646.0,0,0,NORMAL,NORMAL,NORMAL,,13.4,6.0,3.11,2.0,5.2,0.12,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,2518,8,210,234
BO9079347330,AXC602C,COMPRESOR DESPACHO,2019-03-19,2019,3,1,2019-03-25,NORMAL,3998.0,3893.0,0,0,NORMAL,NORMAL,NORMAL,,13.6,4.0,2.87,2.0,4.8,0.11,0.0,0,0,0,0,0,8,0,0,0,5,0,3,0,5,0,0,0,3760,10,320,365
BO9087426320,AXC602C,COMPRESOR DESPACHO,2019-03-26,2019,3,1,2019-04-04,NORMAL,4040.0,3935.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.5,6.0,3.16,3.0,5.0,0.14,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2420,7,207,240
BO9093504323,AXC602C,COMPRESOR DESPACHO,2019-04-02,2019,4,1,2019-04-05,NORMAL,4186.0,4081.0,0,0,NORMAL,NORMAL,NORMAL,,13.5,6.0,3.35,3.0,3.8,0.12,0.0,0,0,0,0,0,7,0,0,0,0,0,3,10,0,0,0,0,2920,9,239,298
BO9112724304,AXC602C,COMPRESOR DESPACHO,2019-04-17,2019,4,2,2019-04-24,NORMAL,4297.0,4192.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.3,6.0,3.21,3.0,5.0,0.15,0.0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,2796,7,246,290
BO9126870304,AXC602C,COMPRESOR DESPACHO,2019-04-29,2019,4,0,2019-05-06,NORMAL,4457.0,4352.0,0,0,NORMAL,NORMAL,NORMAL,,13.5,5.0,3.22,3.0,4.8,0.11,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2567,8,219,258
BO9137277331,AXC602C,COMPRESOR DESPACHO,2019-05-14,2019,5,1,2019-05-21,NORMAL,4568.0,4463.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.6,6.0,3.3,3.0,4.8,0.15,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,2410,7,224,230
BO9150441313,AXC602C,COMPRESOR DESPACHO,2019-05-29,2019,5,2,2019-06-04,NORMAL,4800.0,4695.0,0,0,NORMAL,NORMAL,NORMAL,,13.6,5.0,2.89,2.0,5.0,0.15,0.0,0,0,0,0,0,6,0,0,0,5,0,4,0,4,0,0,0,2655,8,230,269
BO9165611303,AXC602C,COMPRESOR DESPACHO,2019-06-11,2019,6,1,2019-06-17,NORMAL,4811.0,4706.0,0,0,NORMAL,NORMAL,NORMAL,,13.5,6.0,3.18,2.0,4.7,0.08,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2528,9,215,249
BO9183788304,AXC602C,COMPRESOR DESPACHO,2019-06-27,2019,6,3,2019-07-04,NORMAL,5098.0,4993.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.6,5.0,2.92,2.0,5.0,0.16,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2487,8,239,240
BO9196166328,AXC602C,COMPRESOR DESPACHO,2019-07-12,2019,7,4,2019-07-17,NORMAL,5396.0,5291.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.8,5.0,3.03,2.0,5.2,0.14,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2618,8,234,260
BO9206307332,AXC602C,COMPRESOR DESPACHO,2019-07-22,2019,7,0,2019-07-29,NORMAL,5635.0,5530.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.8,6.0,3.15,3.0,5.0,0.14,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2737,13,256,276
BO9220498301,AXC602C,COMPRESOR DESPACHO,2019-08-05,2019,8,0,2019-08-09,NORMAL,5847.0,5742.0,0,0,NORMAL,NORMAL,NORMAL,,13.8,5.0,3.03,2.0,5.0,0.12,0.0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,10,0,2720,9,239,270
BO9232640340,AXC602C,COMPRESOR DESPACHO,2019-08-16,2019,8,4,2019-08-22,NORMAL,6009.0,5904.0,0,0,NORMAL,NORMAL,NORMAL,2.0,13.8,6.0,3.17,3.0,4.9,0.15,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,2820,9,244,285
BO9248882331,AXC602C,COMPRESOR DESPACHO,2019-09-03,2019,9,1,2019-09-09,NORMAL,6233.0,6128.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.7,6.0,3.34,3.0,4.9,0.13,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2910,10,257,288
BO9263267330,AXC602C,COMPRESOR DESPACHO,2019-09-16,2019,9,0,2019-09-23,NORMAL,6391.0,6286.0,0,0,NORMAL,NORMAL,NORMAL,6.0,13.8,6.0,3.37,3.0,4.8,0.13,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2970,8,250,299
BO9277445304,AXC602C,COMPRESOR DESPACHO,2019-10-02,2019,10,2,2019-10-09,PRECAUCION,6559.0,6454.0,0,0,NORMAL,NORMAL,PRECAUCION,3.0,14.0,7.0,3.56,4.0,4.7,0.13,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2657,8,228,260
BO9291585332,AXC602C,COMPRESOR DESPACHO,2019-10-16,2019,10,2,2019-10-21,PRECAUCION,6590.0,6485.0,0,0,NORMAL,NORMAL,PRECAUCION,1.0,13.7,6.0,3.47,4.0,4.8,0.14,0.0,0,0,0,0,0,10,0,0,0,0,0,3,0,4,0,0,0,2827,9,240,288
BO9298682324,AXC602C,COMPRESOR DESPACHO,2019-10-23,2019,10,2,2019-10-28,NORMAL,6601.0,6496.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.6,5.0,3.02,3.0,5.2,0.14,0.0,0,0,0,0,0,9,0,0,0,0,0,4,0,7,0,0,0,2640,9,229,269
BO9305778307,AXC602C,COMPRESOR DESPACHO,2019-10-29,2019,10,1,2019-11-04,NORMAL,6649.0,6544.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.6,5.0,2.88,2.0,5.3,0.13,0.0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2697,10,230,268
BO9311850316,AXC602C,COMPRESOR DESPACHO,2019-11-05,2019,11,1,2019-11-08,NORMAL,6779.0,6674.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.7,6.0,2.96,2.0,5.3,0.13,0.0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,2635,8,227,254
BO9319133307,AXC602C,COMPRESOR DESPACHO,2019-11-13,2019,11,2,2019-11-18,NORMAL,6789.0,6684.0,1,1,NORMAL,NORMAL,NORMAL,4.0,13.7,6.0,2.97,2.0,5.7,0.13,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2628,8,220,260
15058718319,AXG901A,GENERADOR CENTRAL,2015-02-25,2015,2,2,2015-03-03,NORMAL,218731.0,13.0,0,1,NORMAL,NORMAL,NORMAL,,13.6,7.0,,3.0,,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0
15071939322,AXG901A,GENERADOR CENTRAL,2015-03-09,2015,3,0,2015-03-13,NORMAL,219019.0,301.0,0,0,NORMAL,NORMAL,NORMAL,,13.7,7.0,,2.0,,0.0,0.0,0,0,1,0,1,3,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0
15103532318,AXG901A,GENERADOR CENTRAL,2015-04-09,2015,4,3,2015-04-14,PRECAUCION,219289.0,572.0,0,0,NORMAL,PRECAUCION,NORMAL,,13.9,8.0,,1.0,,0.0,0.0,0,0,5,0,4,80,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0
15117749306,AXG901A,GENERADOR CENTRAL,2015-04-22,2015,4,2,2015-04-28,NORMAL,219580.0,862.0,0,0,NORMAL,NORMAL,NORMAL,,13.9,8.0,,1.0,,0.0,0.0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
15163658312,AXG901A,GENERADOR CENTRAL,2015-06-11,2015,6,3,2015-06-16,NORMAL,220865.0,2147.0,0,0,NORMAL,NORMAL,NORMAL,,14.3,14.0,,3.0,,0.0,0.0,0,0,0,0,2,7,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0
15174839331,AXG901A,GENERADOR CENTRAL,2015-06-19,2015,6,4,2015-06-24,NORMAL,221077.0,2359.0,0,0,NORMAL,NORMAL,NORMAL,,14.6,14.0,,3.0,,0.0,0.0,0,0,1,0,2,10,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0
15195301303,AXG901A,GENERADOR CENTRAL,2015-07-10,2015,7,4,2015-07-15,NORMAL,221389.0,2671.0,0,0,NORMAL,NORMAL,NORMAL,,14.8,19.0,,6.0,,0.0,0.0,0,0,1,0,2,11,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0
15209539334,AXG901A,GENERADOR CENTRAL,2015-07-23,2015,7,3,2015-07-30,NORMAL,221635.0,2917.0,0,0,NORMAL,NORMAL,NORMAL,,14.9,21.0,,8.0,,0.0,0.0,0,0,1,0,4,12,0,0,9,0,0,2,3,2,0,0,0,0,0,0,0
15223804326,AXG901A,GENERADOR CENTRAL,2015-08-05,2015,8,2,2015-08-13,PRECAUCION,221988.0,3270.0,0,0,NORMAL,NORMAL,PRECAUCION,,15.3,29.0,,14.0,,0.0,0.0,0,0,1,0,6,8,0,0,10,0,0,1,0,4,0,2,0,0,0,0,0
15236111333,AXG901A,GENERADOR CENTRAL,2015-08-20,2015,8,3,2015-08-26,ALERTA,222367.0,3391.0,1,1,NORMAL,PRECAUCION,ALERTA,,16.8,52.0,,22.0,,0.0,0.11,0,0,0,0,16,5,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0
15299408310,AXG901A,GENERADOR CENTRAL,2015-10-23,2015,10,4,2015-10-27,NORMAL,1.0,1.0,0,1,NORMAL,NORMAL,NORMAL,,13.0,3.0,,,,0.0,0.0,0,0,0,0,4,50,0,0,1,0,0,1,0,8,0,0,0,0,0,0,0
15324869333,AXG901A,GENERADOR CENTRAL,2015-11-19,2015,11,3,2015-11-23,NORMAL,441.0,330.0,0,0,NORMAL,NORMAL,NORMAL,,13.7,4.0,,,,0.0,0.0,0,0,0,0,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
15338221304,AXG901A,GENERADOR CENTRAL,2015-12-02,2015,12,2,2015-12-07,NORMAL,747.0,636.0,0,0,NORMAL,NORMAL,NORMAL,,13.4,5.0,,,,0.0,0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
15351448321,AXG901A,GENERADOR CENTRAL,2015-12-16,2015,12,2,2015-12-21,NORMAL,1053.0,942.0,0,0,NORMAL,NORMAL,NORMAL,,13.7,6.0,,,,0.0,0.0,0,0,0,0,2,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
16004675339,AXG901A,GENERADOR CENTRAL,2015-12-30,2015,12,2,2016-01-05,NORMAL,1336.0,1225.0,0,0,NORMAL,NORMAL,NORMAL,,13.7,8.0,,,,0.0,0.0,0,3,1,0,4,20,1,0,3,0,0,1,0,6,0,2,0,0,0,0,0
16015898314,AXG901A,GENERADOR CENTRAL,2016-01-14,2016,1,3,2016-01-19,NORMAL,1685.0,1574.0,0,0,NORMAL,NORMAL,NORMAL,,14.1,9.0,,,,0.0,0.0,0,0,0,0,3,12,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0
16029275337,AXG901A,GENERADOR CENTRAL,2016-01-28,2016,1,3,2016-02-01,NORMAL,2005.0,1894.0,0,0,NORMAL,NORMAL,NORMAL,,14.5,10.0,,1.0,,0.0,0.0,0,0,0,0,3,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
16043519330,AXG901A,GENERADOR CENTRAL,2016-02-11,2016,2,3,2016-02-15,NORMAL,2297.0,2186.0,0,0,NORMAL,NORMAL,NORMAL,,14.3,12.0,,1.0,,0.0,0.0,0,0,1,0,5,18,0,0,3,0,0,2,0,4,0,0,0,0,0,0,0
16057820308,AXG901A,GENERADOR CENTRAL,2016-02-25,2016,2,3,2016-02-29,NORMAL,2625.0,2514.0,0,0,NORMAL,NORMAL,NORMAL,,14.5,11.0,,1.0,,0.0,0.0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16070252329,AXG901A,GENERADOR CENTRAL,2016-03-09,2016,3,2,2016-03-14,NORMAL,2927.0,2816.0,0,0,NORMAL,NORMAL,NORMAL,,14.5,12.0,,1.0,,0.0,0.0,0,0,0,0,4,14,1,0,5,0,0,2,0,4,0,0,0,0,0,0,0
16088499316,AXG901A,GENERADOR CENTRAL,2016-03-22,2016,3,1,2016-03-29,NORMAL,3254.0,3143.0,0,0,NORMAL,NORMAL,NORMAL,,14.4,13.0,,1.0,,0.0,0.0,0,0,0,0,4,18,0,0,6,0,0,1,0,2,0,0,0,0,0,0,0
16099804321,AXG901A,GENERADOR CENTRAL,2016-04-06,2016,4,2,2016-04-13,ALERTA,3432.0,3321.0,1,1,NORMAL,ALERTA,NORMAL,,14.6,15.0,,2.0,,0.0,0.0,0,0,1,0,22,34,0,0,42,0,0,3,0,5,0,0,0,0,0,0,0
17013145340,AXG901A,GENERADOR CENTRAL,2017-01-12,2017,1,3,2017-01-16,PRECAUCION,2.0,2.0,0,0,PRECAUCION,NORMAL,NORMAL,6.0,12.9,3.0,1.67,1.0,5.9,0.0,0.0,0,0,1,0,5,12,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0
17019255308,AXG901A,GENERADOR CENTRAL,2017-01-18,2017,1,2,2017-01-20,ALERTA,2.0,2.0,0,0,ALERTA,NORMAL,PRECAUCION,12.0,12.8,2.0,1.52,1.0,5.8,0.0,0.48,0,0,2,0,11,25,0,0,17,0,0,3,0,11,0,0,0,0,0,0,0
17026368336,AXG901A,GENERADOR CENTRAL,2017-01-25,2017,1,2,2017-01-30,NORMAL,15.0,15.0,0,0,NORMAL,NORMAL,NORMAL,5.0,12.7,3.0,1.66,,6.1,0.0,0.0,0,0,1,0,10,11,0,0,8,0,0,3,0,5,0,0,0,0,0,0,0
17032459324,AXG901A,GENERADOR CENTRAL,2017-01-31,2017,1,1,2017-02-03,NORMAL,100.0,100.0,0,0,NORMAL,NORMAL,NORMAL,1.0,12.7,3.0,1.59,,5.9,0.0,0.0,0,0,1,0,13,8,0,0,9,0,0,3,0,5,0,0,0,0,0,0,0
17040630302,AXG901A,GENERADOR CENTRAL,2017-02-08,2017,2,2,2017-02-10,NORMAL,142.0,142.0,0,0,NORMAL,NORMAL,NORMAL,5.0,12.6,4.0,1.69,,6.0,0.0,0.0,0,0,0,0,1,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0
17054888304,AXG901A,GENERADOR CENTRAL,2017-02-22,2017,2,2,2017-02-24,NORMAL,300.0,208.0,0,0,NORMAL,NORMAL,NORMAL,2.0,12.7,4.0,1.8,,5.9,0.0,0.0,0,0,2,0,4,4,0,0,2,0,0,1,1,5,0,0,0,0,0,0,0
17068341303,AXG901A,GENERADOR CENTRAL,2017-03-08,2017,3,2,2017-03-10,NORMAL,592.0,499.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.1,6.0,1.97,,5.6,0.0,0.0,0,0,1,0,10,6,0,0,4,0,0,1,3,4,0,0,0,0,0,0,0
17083575335,AXG901A,GENERADOR CENTRAL,2017-03-23,2017,3,3,2017-03-28,NORMAL,690.0,598.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.2,6.0,2.09,,5.8,0.0,0.0,0,0,2,0,10,10,0,0,6,0,0,2,2,4,0,0,0,0,0,0,0
17095781335,AXG901A,GENERADOR CENTRAL,2017-04-04,2017,4,1,2017-04-07,NORMAL,697.0,605.0,0,0,NORMAL,NORMAL,NORMAL,12.0,13.2,5.0,2.17,,5.6,0.0,0.0,0,0,1,0,13,15,0,0,5,0,0,4,1,7,0,0,0,0,0,0,0
17110238303,AXG901A,GENERADOR CENTRAL,2017-04-19,2017,4,2,2017-04-21,NORMAL,894.0,802.0,0,0,NORMAL,NORMAL,NORMAL,4.0,13.4,8.0,2.58,,5.1,0.0,0.0,0,0,2,0,14,12,0,0,5,0,0,1,0,7,0,0,0,0,0,0,0
17124506338,AXG901A,GENERADOR CENTRAL,2017-05-03,2017,5,2,2017-05-08,NORMAL,1165.0,1073.0,0,0,NORMAL,NORMAL,NORMAL,5.0,13.7,7.0,2.53,1.0,4.9,0.0,0.0,0,0,1,0,15,15,0,0,8,0,0,8,3,6,0,0,0,0,0,0,0
17138767301,AXG901A,GENERADOR CENTRAL,2017-05-17,2017,5,2,2017-05-19,NORMAL,1474.0,1382.0,0,0,NORMAL,NORMAL,NORMAL,3.0,14.0,11.0,3.11,3.0,4.8,0.0,0.0,0,0,1,0,19,19,0,0,14,3,0,9,3,7,0,1,0,0,0,0,0
17152225333,AXG901A,GENERADOR CENTRAL,2017-05-31,2017,5,2,2017-06-05,NORMAL,1726.0,1634.0,0,0,NORMAL,NORMAL,NORMAL,5.0,14.0,11.0,3.05,3.0,4.9,0.0,0.0,0,0,3,0,18,19,0,0,13,0,0,7,4,7,0,0,0,0,0,0,0
17185767322,AXG901A,GENERADOR CENTRAL,2017-06-30,2017,6,4,2017-07-05,ALERTA,1859.0,1767.0,0,0,ALERTA,ALERTA,PRECAUCION,47.0,14.2,12.0,2.83,5.0,4.4,0.0,0.3,0,0,3,0,22,53,0,0,24,1,0,6,7,9,0,0,0,0,0,0,0
17188853302,AXG901A,GENERADOR CENTRAL,2017-07-06,2017,7,3,2017-07-10,ALERTA,1859.0,1767.0,0,0,ALERTA,ALERTA,PRECAUCION,31.0,14.2,12.0,3.26,6.0,4.8,0.0,0.9,0,0,3,1,29,80,0,1,20,2,0,12,5,13,0,2,0,0,0,0,0
17199270324,AXG901A,GENERADOR CENTRAL,2017-07-11,2017,7,1,2017-07-19,PRECAUCION,1900.0,1808.0,1,1,PRECAUCION,PRECAUCION,PRECAUCION,20.0,14.3,16.0,3.69,6.0,4.4,0.0,0.0,0,0,4,0,33,58,0,0,38,2,0,8,6,11,0,0,0,0,0,0,0
18039264338,AXG901A,GENERADOR CENTRAL,2018-02-07,2018,2,2,2018-02-12,PRECAUCION,1955.0,1.0,0,0,PRECAUCION,NORMAL,NORMAL,7.0,12.8,3.0,2.06,,6.5,0.0,0.0,0,0,2,0,12,26,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0
18050465338,AXG901A,GENERADOR CENTRAL,2018-02-15,2018,2,3,2018-02-20,NORMAL,98.0,98.0,1,0,NORMAL,NORMAL,NORMAL,4.0,12.9,5.0,2.03,2.0,6.0,0.0,0.0,0,0,1,0,12,13,0,0,15,0,0,2,0,5,0,0,0,0,0,0,0
BO8068306313,AXG901A,GENERADOR CENTRAL,2018-03-02,2018,3,4,2018-03-13,NORMAL,148.0,24.0,0,0,NORMAL,NORMAL,NORMAL,,12.9,4.0,2.58,1.0,6.1,0.0,0.0,0,0,0,0,1,7,0,0,4,0,0,1,1,6,0,0,0,0,0,0,0
BO8068296305,AXG901A,GENERADOR CENTRAL,2018-03-06,2018,3,1,2018-03-13,NORMAL,271.0,150.0,0,0,NORMAL,NORMAL,NORMAL,,12.9,5.0,3.24,,5.7,0.0,0.0,0,0,1,0,2,5,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0
BO8078438322,AXG901A,GENERADOR CENTRAL,2018-03-14,2018,3,2,2018-03-20,NORMAL,391.0,270.0,0,0,NORMAL,NORMAL,NORMAL,1.0,13.2,6.0,2.54,1.0,5.7,0.0,0.0,0,0,0,0,2,5,0,0,3,0,0,1,2,5,0,0,0,0,0,0,0
BO8081560331,AXG901A,GENERADOR CENTRAL,2018-03-20,2018,3,1,2018-03-26,NORMAL,559.0,438.0,0,0,NORMAL,NORMAL,NORMAL,,13.1,6.0,2.17,1.0,5.7,0.0,0.0,0,0,1,0,2,6,0,0,2,0,0,1,0,6,0,0,0,0,0,0,0
BO8096838327,AXG901A,GENERADOR CENTRAL,2018-04-04,2018,4,2,2018-04-09,NORMAL,943.0,822.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.3,8.0,2.63,1.0,5.3,0.0,0.0,0,0,1,0,2,6,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
BO8108263311,AXG901A,GENERADOR CENTRAL,2018-04-16,2018,4,0,2018-04-19,NORMAL,1170.0,1049.0,0,0,NORMAL,NORMAL,NORMAL,3.0,13.7,9.0,2.85,1.0,5.0,0.0,0.0,0,0,1,0,2,7,0,0,3,0,0,1,2,3,0,0,0,0,0,0,0
BO8122519333,AXG901A,GENERADOR CENTRAL,2018-04-30,2018,4,0,2018-05-04,PRECAUCION,1575.0,1454.0,0,0,NORMAL,NORMAL,PRECAUCION,6.0,13.8,11.0,3.45,1.0,4.8,0.0,0.0,0,0,1,0,2,9,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
BO8138817301,AXG901A,GENERADOR CENTRAL,2018-05-16,2018,5,2,2018-05-21,PRECAUCION,1927.0,1806.0,0,0,NORMAL,NORMAL,PRECAUCION,4.0,14.1,12.0,3.54,2.0,4.5,0.0,0.0,0,0,0,0,3,10,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0
BO8151280331,AXG901A,GENERADOR CENTRAL,2018-05-30,2018,5,2,2018-06-05,PRECAUCION,2262.0,2142.0,0,0,NORMAL,NORMAL,PRECAUCION,2.0,14.3,14.0,3.5,3.0,4.3,0.0,0.0,0,0,0,0,3,13,0,0,11,0,0,0,1,4,0,0,0,0,0,0,0
